Codigo,Data,Hora,FormaParcelamento,TotalPedido
2623,2022-07-08,0 days 17:10:00,003 - CARTÃO DE DÉBITO,16.0
2624,2022-07-08,0 days 17:23:00,003 - CARTÃO DE DÉBITO,30.6
2625,2022-07-09,0 days 07:32:00,023 - PIX,18.8
2626,2022-07-09,0 days 07:41:00,001 - À VISTA,15.0
2628,2022-07-09,0 days 08:24:00,003 - CARTÃO DE DÉBITO,66.56
2629,2022-07-09,0 days 08:30:00,003 - CARTÃO DE DÉBITO,15.85
2630,2022-07-09,0 days 08:33:00,023 - PIX,48.0
2631,2022-07-09,0 days 08:36:00,001 - À VISTA,35.8
2632,2022-07-09,0 days 08:40:00,001 - À VISTA,29.0
2633,2022-07-09,0 days 08:44:00,002 - CARTÃO DE CRÉDITO,42.0
2634,2022-07-09,0 days 08:45:00,001 - À VISTA,4.0
2635,2022-07-09,0 days 08:47:00,005 - BOLETO 10 DIAS,480.0
2636,2022-07-09,0 days 08:49:00,003 - CARTÃO DE DÉBITO,24.5
2637,2022-07-09,0 days 09:03:00,003 - CARTÃO DE DÉBITO,23.0
2638,2022-07-09,0 days 09:09:00,023 - PIX,2363.23
2639,2022-07-09,0 days 09:34:00,023 - PIX,145.5
2640,2022-07-09,0 days 09:45:00,023 - PIX,75.0
2641,2022-07-09,0 days 09:52:00,001 - À VISTA,129.0
2642,2022-07-09,0 days 09:54:00,001 - À VISTA,25.0
2643,2022-07-09,0 days 10:00:00,003 - CARTÃO DE DÉBITO,130.0
2644,2022-07-09,0 days 10:02:00,003 - CARTÃO DE DÉBITO,1.15
2645,2022-07-09,0 days 10:04:00,001 - À VISTA,9.0
2646,2022-07-09,0 days 10:22:00,003 - CARTÃO DE DÉBITO,9.3
2647,2022-07-09,0 days 10:23:00,003 - CARTÃO DE DÉBITO,45.4
2648,2022-07-09,0 days 10:31:00,001 - À VISTA,35.0
2649,2022-07-09,0 days 10:34:00,003 - CARTÃO DE DÉBITO,60.0
2650,2022-07-09,0 days 10:40:00,003 - CARTÃO DE DÉBITO,26.64
2653,2022-07-09,0 days 11:11:00,023 - PIX,5.0
2654,2022-07-09,0 days 11:21:00,003 - CARTÃO DE DÉBITO,44.86
2655,2022-07-09,0 days 11:30:00,001 - À VISTA,21.8
2656,2022-07-09,0 days 11:42:00,003 - CARTÃO DE DÉBITO,62.0
2657,2022-07-09,0 days 11:44:00,003 - CARTÃO DE DÉBITO,79.9
2658,2022-07-09,0 days 11:48:00,001 - À VISTA,5.5
2659,2022-07-09,0 days 11:59:00,003 - CARTÃO DE DÉBITO,109.0
2660,2022-07-11,0 days 07:16:00,001 - À VISTA,25.5
2661,2022-07-11,0 days 07:17:00,002 - CARTÃO DE CRÉDITO,22.0
2662,2022-07-11,0 days 07:38:00,003 - CARTÃO DE DÉBITO,485.0
2663,2022-07-11,0 days 07:41:00,006 - BOLETO 15 DIAS,781.24
2664,2022-07-11,0 days 07:45:00,003 - CARTÃO DE DÉBITO,349.5
2665,2022-07-11,0 days 07:59:00,031 - DUPLICATA 10 DIAS ,187.0
2667,2022-07-11,0 days 08:29:00,023 - PIX,110.0
2668,2022-07-11,0 days 08:46:00,001 - À VISTA,56.0
2669,2022-07-11,0 days 08:51:00,003 - CARTÃO DE DÉBITO,19.8
2670,2022-07-11,0 days 08:59:00,023 - PIX,1940.0
2671,2022-07-11,0 days 09:05:00,003 - CARTÃO DE DÉBITO,22.0
2672,2022-07-11,0 days 09:07:00,023 - PIX,97.0
2673,2022-07-11,0 days 09:14:00,001 - À VISTA,11.0
2675,2022-07-11,0 days 09:16:00,023 - PIX,600.0
2676,2022-07-11,0 days 09:25:00,003 - CARTÃO DE DÉBITO,79.0
2677,2022-07-11,0 days 09:26:00,001 - À VISTA,48.5
2679,2022-07-11,0 days 09:33:00,023 - PIX,320.0
2680,2022-07-11,0 days 09:49:00,001 - À VISTA,10.0
2681,2022-07-11,0 days 09:54:00,003 - CARTÃO DE DÉBITO,214.5
2683,2022-07-11,0 days 10:11:00,023 - PIX,200.0
2685,2022-07-11,0 days 10:15:00,003 - CARTÃO DE DÉBITO,35.0
2686,2022-07-11,0 days 10:16:00,004 - BOLETO 05 DIAS,1930.0
2687,2022-07-11,0 days 10:36:00,031 - DUPLICATA 10 DIAS ,1644.8
2689,2022-07-11,0 days 11:07:00,001 - À VISTA,15.6
2690,2022-07-11,0 days 11:09:00,003 - CARTÃO DE DÉBITO,110.0
2691,2022-07-11,0 days 11:20:00,001 - À VISTA,1.98
2698,2022-07-11,0 days 13:37:00,003 - CARTÃO DE DÉBITO,7.45
2699,2022-07-11,0 days 13:39:00,002 - CARTÃO DE CRÉDITO,600.9
2700,2022-07-11,0 days 13:42:00,001 - À VISTA,45.0
2701,2022-07-11,0 days 13:42:00,001 - À VISTA,65.0
2702,2022-07-11,0 days 13:43:00,031 - DUPLICATA 10 DIAS ,39.5
2703,2022-07-11,0 days 13:46:00,002 - CARTÃO DE CRÉDITO,24.0
2704,2022-07-11,0 days 13:54:00,001 - À VISTA,4.2
2705,2022-07-11,0 days 13:57:00,003 - CARTÃO DE DÉBITO,6.75
2707,2022-07-11,0 days 14:03:00,003 - CARTÃO DE DÉBITO,40.0
2708,2022-07-11,0 days 14:05:00,006 - BOLETO 15 DIAS,5644.0
2709,2022-07-11,0 days 14:07:00,001 - À VISTA,2.0
2710,2022-07-11,0 days 14:28:00,002 - CARTÃO DE CRÉDITO,94.21
2711,2022-07-11,0 days 15:17:00,003 - CARTÃO DE DÉBITO,108.47
2712,2022-07-11,0 days 15:33:00,006 - BOLETO 15 DIAS,355.9
2713,2022-07-11,0 days 15:42:00,031 - DUPLICATA 10 DIAS ,25.25
2714,2022-07-11,0 days 15:43:00,003 - CARTÃO DE DÉBITO,9.0
2715,2022-07-11,0 days 16:20:00,001 - À VISTA,5.25
2716,2022-07-11,0 days 16:29:00,003 - CARTÃO DE DÉBITO,45.7
2717,2022-07-11,0 days 16:40:00,031 - DUPLICATA 10 DIAS ,7.1
2718,2022-07-11,0 days 17:16:00,001 - À VISTA,36.9
2719,2022-07-11,0 days 17:17:00,001 - À VISTA,1785.5
2720,2022-07-11,0 days 17:21:00,003 - CARTÃO DE DÉBITO,149.03
2722,2022-07-12,0 days 07:14:00,003 - CARTÃO DE DÉBITO,19.9
2723,2022-07-12,0 days 07:18:00,001 - À VISTA,75.0
2725,2022-07-12,0 days 07:42:00,023 - PIX,145.5
2726,2022-07-12,0 days 07:43:00,023 - PIX,70.0
2727,2022-07-12,0 days 08:06:00,003 - CARTÃO DE DÉBITO,260.0
2728,2022-07-12,0 days 08:21:00,031 - DUPLICATA 10 DIAS ,318.75
2729,2022-07-12,0 days 08:38:00,003 - CARTÃO DE DÉBITO,100.0
2730,2022-07-12,0 days 08:39:00,001 - À VISTA,94.0
2732,2022-07-12,0 days 09:06:00,023 - PIX,146.0
2733,2022-07-12,0 days 09:12:00,001 - À VISTA,1406.96
2734,2022-07-12,0 days 09:15:00,003 - CARTÃO DE DÉBITO,495.0
2737,2022-07-12,0 days 09:23:00,003 - CARTÃO DE DÉBITO,69.0
2738,2022-07-12,0 days 09:49:00,002 - CARTÃO DE CRÉDITO,40.0
2739,2022-07-12,0 days 09:57:00,001 - À VISTA,9.6
2740,2022-07-12,0 days 10:12:00,001 - À VISTA,12.0
2741,2022-07-12,0 days 10:14:00,002 - CARTÃO DE CRÉDITO,67.0
2742,2022-07-12,0 days 10:25:00,001 - À VISTA,20.0
2743,2022-07-12,0 days 10:38:00,001 - À VISTA,15.8
2745,2022-07-12,0 days 10:53:00,031 - DUPLICATA 10 DIAS ,72.5
2748,2022-07-12,0 days 11:18:00,001 - À VISTA,8.6
2749,2022-07-12,0 days 11:21:00,023 - PIX,63.0
2751,2022-07-12,0 days 13:09:00,002 - CARTÃO DE CRÉDITO,86.8
2752,2022-07-12,0 days 13:36:00,031 - DUPLICATA 10 DIAS ,50.5
2754,2022-07-12,0 days 13:55:00,003 - CARTÃO DE DÉBITO,29.0
2756,2022-07-12,0 days 13:56:00,025 - PERSONALIZADO,4250.0
2757,2022-07-12,0 days 14:05:00,001 - À VISTA,11.5
2758,2022-07-12,0 days 14:08:00,031 - DUPLICATA 10 DIAS ,1788.5
2759,2022-07-12,0 days 14:37:00,031 - DUPLICATA 10 DIAS ,51.25
2760,2022-07-12,0 days 14:58:00,023 - PIX,1300.0
2761,2022-07-12,0 days 15:06:00,002 - CARTÃO DE CRÉDITO,362.4
2763,2022-07-12,0 days 15:26:00,023 - PIX,220.0
2764,2022-07-12,0 days 15:30:00,002 - CARTÃO DE CRÉDITO,175.0
2766,2022-07-12,0 days 15:55:00,001 - À VISTA,26.0
2767,2022-07-12,0 days 16:12:00,001 - À VISTA,13.0
2768,2022-07-12,0 days 16:16:00,003 - CARTÃO DE DÉBITO,88.0
2769,2022-07-12,0 days 16:36:00,003 - CARTÃO DE DÉBITO,30.0
2770,2022-07-12,0 days 16:50:00,002 - CARTÃO DE CRÉDITO,24.5
2771,2022-07-12,0 days 16:56:00,001 - À VISTA,266.25
2772,2022-07-12,0 days 17:08:00,002 - CARTÃO DE CRÉDITO,56.0
2773,2022-07-12,0 days 17:13:00,023 - PIX,9.0
2774,2022-07-13,0 days 07:30:00,001 - À VISTA,70.5
2775,2022-07-13,0 days 07:54:00,031 - DUPLICATA 10 DIAS ,30.0
2776,2022-07-13,0 days 08:01:00,031 - DUPLICATA 10 DIAS ,634.5
2777,2022-07-13,0 days 08:14:00,023 - PIX,133.0
2778,2022-07-13,0 days 08:25:00,006 - BOLETO 15 DIAS,680.0
2780,2022-07-13,0 days 08:45:00,023 - PIX,22.0
2781,2022-07-13,0 days 08:50:00,001 - À VISTA,17.6
2782,2022-07-13,0 days 08:52:00,005 - BOLETO 10 DIAS,627.0
2783,2022-07-13,0 days 09:18:00,001 - À VISTA,263.2
2785,2022-07-13,0 days 09:46:00,031 - DUPLICATA 10 DIAS ,23000.0
2786,2022-07-13,0 days 10:16:00,001 - À VISTA,11.0
2788,2022-07-13,0 days 10:24:00,002 - CARTÃO DE CRÉDITO,39.0
2789,2022-07-13,0 days 10:25:00,005 - BOLETO 10 DIAS,1515.06
2790,2022-07-13,0 days 10:27:00,003 - CARTÃO DE DÉBITO,5.4
2791,2022-07-13,0 days 10:33:00,006 - BOLETO 15 DIAS,300.0
2794,2022-07-13,0 days 10:36:00,002 - CARTÃO DE CRÉDITO,128.0
2795,2022-07-13,0 days 10:37:00,003 - CARTÃO DE DÉBITO,26.75
2796,2022-07-13,0 days 10:38:00,003 - CARTÃO DE DÉBITO,387.2
2798,2022-07-13,0 days 13:25:00,001 - À VISTA,149.9
2799,2022-07-13,0 days 13:31:00,001 - À VISTA,48.5
2800,2022-07-13,0 days 13:37:00,003 - CARTÃO DE DÉBITO,108.65
2801,2022-07-13,0 days 13:46:00,003 - CARTÃO DE DÉBITO,24.0
2803,2022-07-13,0 days 14:04:00,023 - PIX,85.0
2804,2022-07-13,0 days 14:09:00,031 - DUPLICATA 10 DIAS ,398.8
2805,2022-07-13,0 days 14:14:00,023 - PIX,79.9
2806,2022-07-13,0 days 14:22:00,028 - CARTÃO DE CRÉDITO 02 A 06 VEZES,710.0
2807,2022-07-13,0 days 14:26:00,001 - À VISTA,148.25
2808,2022-07-13,0 days 14:38:00,001 - À VISTA,11.75
2809,2022-07-13,0 days 15:21:00,001 - À VISTA,5.5
2810,2022-07-13,0 days 15:24:00,003 - CARTÃO DE DÉBITO,46.5
2813,2022-07-13,0 days 15:33:00,001 - À VISTA,14.5
2815,2022-07-13,0 days 15:38:00,023 - PIX,75.0
2816,2022-07-13,0 days 15:41:00,003 - CARTÃO DE DÉBITO,25.9
2817,2022-07-13,0 days 15:43:00,001 - À VISTA,485.0
2819,2022-07-13,0 days 15:47:00,001 - À VISTA,70.0
2820,2022-07-13,0 days 15:55:00,001 - À VISTA,26.0
2822,2022-07-13,0 days 16:46:00,023 - PIX,116.0
2823,2022-07-13,0 days 16:48:00,001 - À VISTA,75.7
2826,2022-07-13,0 days 17:10:00,001 - À VISTA,65.4
2827,2022-07-14,0 days 07:12:00,003 - CARTÃO DE DÉBITO,38.7
2828,2022-07-14,0 days 07:28:00,023 - PIX,230.0
2829,2022-07-14,0 days 07:39:00,001 - À VISTA,18.0
2832,2022-07-14,0 days 08:04:00,031 - DUPLICATA 10 DIAS ,104.62
2833,2022-07-14,0 days 08:06:00,003 - CARTÃO DE DÉBITO,15.3
2834,2022-07-14,0 days 08:22:00,003 - CARTÃO DE DÉBITO,172.79
2835,2022-07-14,0 days 08:36:00,003 - CARTÃO DE DÉBITO,18.0
2838,2022-07-14,0 days 08:54:00,002 - CARTÃO DE CRÉDITO,407.4
2839,2022-07-14,0 days 08:57:00,031 - DUPLICATA 10 DIAS ,19.0
2840,2022-07-14,0 days 09:11:00,003 - CARTÃO DE DÉBITO,6.0
2841,2022-07-14,0 days 09:14:00,003 - CARTÃO DE DÉBITO,44.0
2843,2022-07-14,0 days 09:23:00,003 - CARTÃO DE DÉBITO,65.0
2845,2022-07-14,0 days 09:24:00,019 - DUPLICATA 30 DIAS,91.63
2846,2022-07-14,0 days 09:25:00,003 - CARTÃO DE DÉBITO,107.0
2847,2022-07-14,0 days 09:40:00,023 - PIX,192.0
2848,2022-07-14,0 days 10:08:00,001 - À VISTA,799.0
2849,2022-07-14,0 days 10:31:00,001 - À VISTA,16.0
2850,2022-07-14,0 days 10:42:00,003 - CARTÃO DE DÉBITO,29.0
2852,2022-07-14,0 days 10:55:00,001 - À VISTA,20.0
2853,2022-07-14,0 days 11:08:00,023 - PIX,240.0
2855,2022-07-14,0 days 11:09:00,023 - PIX,1800.0
2856,2022-07-14,0 days 11:19:00,003 - CARTÃO DE DÉBITO,65.0
2857,2022-07-14,0 days 11:34:00,003 - CARTÃO DE DÉBITO,21.0
2858,2022-07-14,0 days 13:16:00,005 - BOLETO 10 DIAS,2854.33
2859,2022-07-14,0 days 13:20:00,003 - CARTÃO DE DÉBITO,79.9
2860,2022-07-14,0 days 13:38:00,001 - À VISTA,20.3
2861,2022-07-14,0 days 13:50:00,023 - PIX,3466.0
2862,2022-07-14,0 days 14:23:00,018 - DUPLICATA 20 DIAS,162.26
2863,2022-07-14,0 days 14:25:00,001 - À VISTA,2053.0
2864,2022-07-14,0 days 14:38:00,003 - CARTÃO DE DÉBITO,127.0
2865,2022-07-14,0 days 14:41:00,003 - CARTÃO DE DÉBITO,170.0
2866,2022-07-14,0 days 14:45:00,003 - CARTÃO DE DÉBITO,16.5
2867,2022-07-14,0 days 14:57:00,001 - À VISTA,20.0
2868,2022-07-14,0 days 15:02:00,002 - CARTÃO DE CRÉDITO,250.0
2869,2022-07-14,0 days 15:05:00,001 - À VISTA,16.0
2870,2022-07-14,0 days 15:16:00,028 - CARTÃO DE CRÉDITO 02 A 06 VEZES,1600.0
2872,2022-07-14,0 days 15:42:00,002 - CARTÃO DE CRÉDITO,45.5
2873,2022-07-14,0 days 15:43:00,001 - À VISTA,30.0
2874,2022-07-14,0 days 15:44:00,002 - CARTÃO DE CRÉDITO,170.0
2875,2022-07-14,0 days 16:22:00,023 - PIX,88.0
2879,2022-07-14,0 days 16:57:00,001 - À VISTA,4889.76
2880,2022-07-14,0 days 17:08:00,003 - CARTÃO DE DÉBITO,339.0
2882,2022-07-14,0 days 17:26:00,002 - CARTÃO DE CRÉDITO,693.6
2884,2022-07-14,0 days 17:41:00,023 - PIX,77.0
2885,2022-07-15,0 days 07:04:00,003 - CARTÃO DE DÉBITO,272.4
2886,2022-07-15,0 days 07:07:00,001 - À VISTA,9.75
2887,2022-07-15,0 days 07:21:00,003 - CARTÃO DE DÉBITO,480.0
2888,2022-07-15,0 days 07:22:00,023 - PIX,48.5
2889,2022-07-15,0 days 07:46:00,001 - À VISTA,26.5
2890,2022-07-15,0 days 07:49:00,003 - CARTÃO DE DÉBITO,244.0
2891,2022-07-15,0 days 07:52:00,001 - À VISTA,3.5
2892,2022-07-15,0 days 08:01:00,001 - À VISTA,52.0
2893,2022-07-15,0 days 08:04:00,001 - À VISTA,25.0
2894,2022-07-15,0 days 08:06:00,003 - CARTÃO DE DÉBITO,3.3
2895,2022-07-15,0 days 08:14:00,031 - DUPLICATA 10 DIAS ,1520.0
2897,2022-07-15,0 days 08:34:00,003 - CARTÃO DE DÉBITO,90.0
2898,2022-07-15,0 days 08:35:00,001 - À VISTA,97.0
2901,2022-07-15,0 days 08:41:00,001 - À VISTA,22.0
2902,2022-07-15,0 days 08:43:00,001 - À VISTA,8.25
2903,2022-07-15,0 days 08:43:00,031 - DUPLICATA 10 DIAS ,22.0
2906,2022-07-15,0 days 08:51:00,003 - CARTÃO DE DÉBITO,140.0
2907,2022-07-15,0 days 08:52:00,001 - À VISTA,65.8
2908,2022-07-15,0 days 09:01:00,003 - CARTÃO DE DÉBITO,147.8
2909,2022-07-15,0 days 09:08:00,001 - À VISTA,17.0
2911,2022-07-15,0 days 09:09:00,003 - CARTÃO DE DÉBITO,19.3
2912,2022-07-15,0 days 09:10:00,002 - CARTÃO DE CRÉDITO,1040.0
2914,2022-07-15,0 days 09:20:00,002 - CARTÃO DE CRÉDITO,77.7
2915,2022-07-15,0 days 09:30:00,003 - CARTÃO DE DÉBITO,960.0
2916,2022-07-15,0 days 10:51:00,003 - CARTÃO DE DÉBITO,96.0
2918,2022-07-15,0 days 11:03:00,023 - PIX,250.0
2919,2022-07-15,0 days 11:10:00,001 - À VISTA,18.0
2920,2022-07-15,0 days 11:11:00,002 - CARTÃO DE CRÉDITO,75.0
2921,2022-07-15,0 days 11:30:00,003 - CARTÃO DE DÉBITO,30.01
2922,2022-07-15,0 days 13:09:00,003 - CARTÃO DE DÉBITO,270.0
2923,2022-07-15,0 days 13:28:00,003 - CARTÃO DE DÉBITO,31.0
2924,2022-07-15,0 days 13:30:00,001 - À VISTA,23.0
2926,2022-07-15,0 days 14:04:00,023 - PIX,11.0
2928,2022-07-15,0 days 14:30:00,001 - À VISTA,328.56
2929,2022-07-15,0 days 14:32:00,003 - CARTÃO DE DÉBITO,6.0
2930,2022-07-15,0 days 14:34:00,031 - DUPLICATA 10 DIAS ,11.56
2931,2022-07-15,0 days 14:47:00,002 - CARTÃO DE CRÉDITO,70.0
2932,2022-07-15,0 days 14:58:00,001 - À VISTA,119.94
2933,2022-07-15,0 days 15:43:00,023 - PIX,224.0
2934,2022-07-15,0 days 15:49:00,002 - CARTÃO DE CRÉDITO,7.24
2935,2022-07-15,0 days 16:39:00,001 - À VISTA,21.0
2936,2022-07-15,0 days 16:56:00,001 - À VISTA,7.0
2937,2022-07-15,0 days 17:10:00,003 - CARTÃO DE DÉBITO,145.0
2938,2022-07-15,0 days 17:12:00,001 - À VISTA,10.0
2939,2022-07-15,0 days 17:17:00,003 - CARTÃO DE DÉBITO,35.6
2940,2022-07-15,0 days 17:23:00,003 - CARTÃO DE DÉBITO,20.0
2941,2022-07-15,0 days 17:36:00,003 - CARTÃO DE DÉBITO,65.0
2942,2022-07-15,0 days 17:43:00,002 - CARTÃO DE CRÉDITO,49.0
2943,2022-07-16,0 days 07:27:00,003 - CARTÃO DE DÉBITO,36.0
2944,2022-07-16,0 days 07:57:00,001 - À VISTA,6.5
2945,2022-07-16,0 days 08:03:00,001 - À VISTA,72.0
2947,2022-07-16,0 days 08:13:00,003 - CARTÃO DE DÉBITO,116.0
2949,2022-07-16,0 days 08:14:00,003 - CARTÃO DE DÉBITO,23.0
2950,2022-07-16,0 days 08:15:00,003 - CARTÃO DE DÉBITO,610.0
2952,2022-07-16,0 days 08:16:00,001 - À VISTA,485.0
2955,2022-07-16,0 days 08:23:00,003 - CARTÃO DE DÉBITO,516.0
2957,2022-07-16,0 days 08:37:00,003 - CARTÃO DE DÉBITO,133.5
2958,2022-07-16,0 days 08:45:00,031 - DUPLICATA 10 DIAS ,50.0
2959,2022-07-16,0 days 08:49:00,003 - CARTÃO DE DÉBITO,64.0
2960,2022-07-16,0 days 08:51:00,001 - À VISTA,31.51
2962,2022-07-16,0 days 08:59:00,003 - CARTÃO DE DÉBITO,95.0
2963,2022-07-16,0 days 09:08:00,001 - À VISTA,55.5
2964,2022-07-16,0 days 09:08:00,023 - PIX,25.9
2965,2022-07-16,0 days 09:17:00,023 - PIX,5.0
2967,2022-07-16,0 days 09:23:00,001 - À VISTA,28.0
2968,2022-07-16,0 days 09:26:00,001 - À VISTA,479.71
2969,2022-07-16,0 days 09:35:00,003 - CARTÃO DE DÉBITO,35.0
2970,2022-07-16,0 days 09:37:00,023 - PIX,220.0
2971,2022-07-16,0 days 09:39:00,001 - À VISTA,20.0
2972,2022-07-16,0 days 09:47:00,001 - À VISTA,10.0
2975,2022-07-16,0 days 09:50:00,003 - CARTÃO DE DÉBITO,8.0
2976,2022-07-16,0 days 09:58:00,003 - CARTÃO DE DÉBITO,40.0
2977,2022-07-16,0 days 10:00:00,003 - CARTÃO DE DÉBITO,265.9
2978,2022-07-16,0 days 10:05:00,001 - À VISTA,39.0
2979,2022-07-16,0 days 10:07:00,003 - CARTÃO DE DÉBITO,35.8
2981,2022-07-16,0 days 10:09:00,001 - À VISTA,49.5
2982,2022-07-16,0 days 10:13:00,003 - CARTÃO DE DÉBITO,55.5
2983,2022-07-16,0 days 10:26:00,003 - CARTÃO DE DÉBITO,14.3
2984,2022-07-16,0 days 10:34:00,001 - À VISTA,12.0
2985,2022-07-16,0 days 10:36:00,003 - CARTÃO DE DÉBITO,46.0
2987,2022-07-16,0 days 10:39:00,001 - À VISTA,8.5
2988,2022-07-16,0 days 10:50:00,002 - CARTÃO DE CRÉDITO,100.0
2989,2022-07-16,0 days 10:54:00,003 - CARTÃO DE DÉBITO,55.0
2990,2022-07-16,0 days 11:02:00,003 - CARTÃO DE DÉBITO,20.26
2992,2022-07-16,0 days 11:04:00,003 - CARTÃO DE DÉBITO,15.0
2995,2022-07-16,0 days 11:08:00,002 - CARTÃO DE CRÉDITO,192.0
2996,2022-07-16,0 days 11:15:00,003 - CARTÃO DE DÉBITO,16.0
2997,2022-07-16,0 days 11:18:00,031 - DUPLICATA 10 DIAS ,137.4
2999,2022-07-16,0 days 11:31:00,001 - À VISTA,319.9
3003,2022-07-16,0 days 12:03:00,001 - À VISTA,3.1
3004,2022-07-18,0 days 07:21:00,003 - CARTÃO DE DÉBITO,4.5
3005,2022-07-18,0 days 07:33:00,003 - CARTÃO DE DÉBITO,65.0
3006,2022-07-18,0 days 07:35:00,001 - À VISTA,2.8
3007,2022-07-18,0 days 07:39:00,031 - DUPLICATA 10 DIAS ,105.0
3010,2022-07-18,0 days 07:44:00,002 - CARTÃO DE CRÉDITO,20.0
3012,2022-07-18,0 days 07:50:00,011 - BOLETO 30/60/90/120 DIAS,830.0
3013,2022-07-18,0 days 07:57:00,001 - À VISTA,79.0
3014,2022-07-18,0 days 08:00:00,003 - CARTÃO DE DÉBITO,90.0
3015,2022-07-18,0 days 08:12:00,003 - CARTÃO DE DÉBITO,48.5
3016,2022-07-18,0 days 08:26:00,003 - CARTÃO DE DÉBITO,970.0
3017,2022-07-18,0 days 08:31:00,031 - DUPLICATA 10 DIAS ,187.5
3018,2022-07-18,0 days 08:34:00,001 - À VISTA,4.3
3019,2022-07-18,0 days 08:39:00,031 - DUPLICATA 10 DIAS ,190.0
3020,2022-07-18,0 days 08:39:00,001 - À VISTA,1.6
3021,2022-07-18,0 days 08:48:00,001 - À VISTA,40.0
3022,2022-07-18,0 days 08:50:00,003 - CARTÃO DE DÉBITO,10.5
3023,2022-07-18,0 days 09:16:00,003 - CARTÃO DE DÉBITO,12.7
3024,2022-07-18,0 days 09:39:00,031 - DUPLICATA 10 DIAS ,15.0
3025,2022-07-18,0 days 09:42:00,017 - DUPLICATA 05 DIAS,8083.8
3027,2022-07-18,0 days 09:47:00,005 - BOLETO 10 DIAS,35.08
3028,2022-07-18,0 days 09:50:00,002 - CARTÃO DE CRÉDITO,780.0
3029,2022-07-18,0 days 10:09:00,003 - CARTÃO DE DÉBITO,15.0
3030,2022-07-18,0 days 10:16:00,001 - À VISTA,330.0
3031,2022-07-18,0 days 10:41:00,003 - CARTÃO DE DÉBITO,131.35
3032,2022-07-18,0 days 10:44:00,003 - CARTÃO DE DÉBITO,15.5
3034,2022-07-18,0 days 10:53:00,003 - CARTÃO DE DÉBITO,1700.0
3035,2022-07-18,0 days 11:01:00,003 - CARTÃO DE DÉBITO,69.0
3036,2022-07-18,0 days 11:03:00,001 - À VISTA,90.0
3037,2022-07-18,0 days 11:07:00,003 - CARTÃO DE DÉBITO,36.0
3038,2022-07-18,0 days 11:13:00,003 - CARTÃO DE DÉBITO,235.0
3039,2022-07-18,0 days 11:17:00,001 - À VISTA,44.0
3040,2022-07-18,0 days 11:38:00,002 - CARTÃO DE CRÉDITO,23.4
3041,2022-07-18,0 days 13:12:00,003 - CARTÃO DE DÉBITO,85.5
3042,2022-07-18,0 days 13:15:00,003 - CARTÃO DE DÉBITO,171.0
3043,2022-07-18,0 days 13:32:00,001 - À VISTA,4.26
3044,2022-07-18,0 days 13:35:00,001 - À VISTA,2410.0
3045,2022-07-18,0 days 13:40:00,001 - À VISTA,76.0
3046,2022-07-18,0 days 13:49:00,003 - CARTÃO DE DÉBITO,125.5
3048,2022-07-18,0 days 13:53:00,002 - CARTÃO DE CRÉDITO,510.0
3049,2022-07-18,0 days 14:01:00,003 - CARTÃO DE DÉBITO,267.5
3050,2022-07-18,0 days 14:06:00,003 - CARTÃO DE DÉBITO,51.0
3051,2022-07-18,0 days 15:05:00,001 - À VISTA,59.0
3053,2022-07-18,0 days 15:11:00,001 - À VISTA,3.09
3055,2022-07-18,0 days 15:18:00,001 - À VISTA,27.0
3056,2022-07-18,0 days 15:19:00,023 - PIX,152.5
3057,2022-07-18,0 days 15:24:00,003 - CARTÃO DE DÉBITO,4.8
3058,2022-07-18,0 days 15:33:00,023 - PIX,270.0
3059,2022-07-18,0 days 15:43:00,001 - À VISTA,18.5
3060,2022-07-18,0 days 15:56:00,003 - CARTÃO DE DÉBITO,16.0
3062,2022-07-18,0 days 16:14:00,023 - PIX,6.3
3063,2022-07-18,0 days 16:21:00,017 - DUPLICATA 05 DIAS,1635.08
3066,2022-07-18,0 days 16:53:00,001 - À VISTA,17.8
3067,2022-07-18,0 days 16:56:00,001 - À VISTA,48.5
3068,2022-07-18,0 days 17:14:00,003 - CARTÃO DE DÉBITO,30.0
3070,2022-07-18,0 days 17:33:00,003 - CARTÃO DE DÉBITO,5.9
3071,2022-07-19,0 days 07:16:00,003 - CARTÃO DE DÉBITO,72.0
3072,2022-07-19,0 days 07:40:00,005 - BOLETO 10 DIAS,1630.82
3073,2022-07-19,0 days 07:47:00,001 - À VISTA,250.0
3074,2022-07-19,0 days 08:13:00,003 - CARTÃO DE DÉBITO,240.5
3076,2022-07-19,0 days 08:26:00,001 - À VISTA,48.5
3080,2022-07-19,0 days 08:35:00,003 - CARTÃO DE DÉBITO,3033.5
3081,2022-07-19,0 days 08:49:00,001 - À VISTA,30.0
3082,2022-07-19,0 days 08:59:00,001 - À VISTA,15.0
3083,2022-07-19,0 days 09:02:00,018 - DUPLICATA 20 DIAS,18.9
3084,2022-07-19,0 days 09:16:00,001 - À VISTA,12.5
3085,2022-07-19,0 days 09:29:00,003 - CARTÃO DE DÉBITO,220.0
3086,2022-07-19,0 days 09:35:00,023 - PIX,242.5
3087,2022-07-19,0 days 10:03:00,003 - CARTÃO DE DÉBITO,6.7
3088,2022-07-19,0 days 10:10:00,001 - À VISTA,298.0
3090,2022-07-19,0 days 10:14:00,001 - À VISTA,48.5
3091,2022-07-19,0 days 10:38:00,001 - À VISTA,570.0
3092,2022-07-19,0 days 10:42:00,001 - À VISTA,15.0
